EV_EBITDA,PBR,PER,ROE,매출액,배당수익율,부채비율,상세구분,순이익,순이익율,시장구분,업종구분,종목명,종목코드,투자의견,현재가
1.75,0.5,2.65,21.12,18018.0,4.63,76.73,철강,"1,593",8.84,KOSPI,철강금속,세아제강,"""306200""",4.00,148600.0
40.73,1.87,155.19,1.21,468.0,0.25,117.47,전기제품,8,1.60,KOSDAQ,일반전기전자,에스퓨얼셀,"""288620""",4.00,19100.0
7.05,0.9,10.24,9.34,2108.0,2.79,28.9,제약,243,11.53,KOSPI,의약품,하나제약,"""293480""",,14010.0
233.40,2.49,,-6.45,2172.0,0.49,121.28,식품,-33,-1.54,KOSDAQ,소매,푸드나무,"""290720""",,9000.0
-5.53,5.97,,-144.30,62.0,,686.17,건강관리장비와용품,-136,-218.55,KOSDAQ,"의료,정밀기기",지티지웰니스,"""219750""",,2850.0
11.90,1.23,14.17,9.16,223.0,1.41,52.57,창업투자,83,37.15,KOSDAQ,금융,나우IB,"""293580""",,1228.0
11.06,1.7,14.68,12.31,271.0,,50.89,제약,43,15.90,KOSDAQ,도매,더블유에스아이,"""299170""",,2135.0
4.14,0.61,7.96,8.57,3809.0,2.43,90.29,"섬유,의류,신발,호화품",264,6.92,KOSDAQ,"섬유,의류",크리스에프앤씨,"""110790""",4.00,18150.0
-4.91,0.43,,-3.49,840.0,,19.25,건설,-33,-3.96,KOSPI,건설업,우진아이엔에스,"""010400""",,6030.0
-19.80,4.34,,-42.27,62.0,,206.88,전기제품,-71,-114.99,KOSDAQ,IT부품,명성티엔에스,"""257370""",,9210.0
185.64,6.25,,-1.94,398.0,,58.66,광고,-13,-3.32,KOSDAQ,사업지원,엔피,"""291230""",,4575.0
12.95,0.98,46.97,2.15,258.0,0.75,17.61,소프트웨어,8,3.07,KOSDAQ,"출판,매체복제",디지캡,"""197140""",,4705.0
-11.48,2.65,,-34.90,276.0,,41.45,반도체와반도체장비,-91,-32.83,KOSDAQ,반도체,지니틱스,"""303030""",,1624.0
11.23,3.39,15.06,24.03,1414.0,,32.84,반도체와반도체장비,279,19.72,KOSDAQ,"기계,장비",에이피티씨,"""089970""",,17470.0
17.86,4.29,25.23,18.86,1706.0,0.59,237.66,IT서비스,61,3.56,KOSDAQ,소프트웨어,오파스넷,"""173130""",,12910.0
25.63,1.16,,-13.58,1330.0,1.67,44.61,핸드셋,-93,-7.02,KOSDAQ,IT부품,액트로,"""290740""",,7930.0
-37.01,2.15,,-18.22,101.0,,109.55,생물공학,-81,-80.06,KOSDAQ,제약,바이오솔루션,"""086820""",,11720.0
11.99,0.53,,,354.0,,33.65,화학,-176,-49.80,KOSDAQ,화학,대유,"""290380""",,2300.0
9.96,1.02,20.17,5.36,1329.0,5.61,43.35,디스플레이장비및부품,93,6.98,KOSDAQ,IT부품,디아이티,"""110990""",,9890.0
1.73,1.01,14.76,7.10,125.0,,13.25,소프트웨어,19,15.17,KOSDAQ,소프트웨어,에스에스알,"""275630""",,4655.0
7.08,0.61,11.13,5.59,14876.0,4.98,56.24,건축자재,876,5.89,KOSPI,비금속광물,한일시멘트,"""300720""",4.00,12660.0
7.68,1.28,,-13.55,304.0,0.94,18.46,소프트웨어,-50,-16.45,KOSDAQ,소프트웨어,휴네시온,"""290270""",,4845.0
-75.74,10.78,,-222.35,5258.0,,1654.96,항공사,"-1,187",-22.57,KOSPI,운수창고업,티웨이항공,"""091810""",3.40,3335.0
5.35,0.94,13.31,7.11,10477.0,2.98,92.08,IT서비스,284,2.71,KOSPI,서비스업,롯데정보통신,"""286940""",4.00,26350.0
14.41,0.84,,-1.85,613.0,,131.47,제약,-9,-1.52,KOSDAQ,제약,한국유니온제약,"""080720""",,5680.0
8.88,0.99,33.76,2.99,1431.0,1.0,29.49,"섬유,의류,신발,호화품",18,1.29,KOSDAQ,"섬유,의류",그리티,"""204020""",,3390.0
10.09,1.78,9.13,21.63,287.0,,33.1,전자제품,61,21.17,KOSDAQ,통신장비,알로이스,"""297570""",,1605.0
-10.61,4.31,,-46.18,93.0,,100.37,생물공학,-219,-234.84,KOSDAQ,"연구,개발",올릭스,"""226950""",,16990.0
10.41,0.97,92.19,1.07,35101.0,,325.44,전기장비,291,0.83,KOSPI,전기전자,효성중공업,"""298040""",4.00,101000.0
7.65,3.13,17.73,19.11,38414.0,4.5,267.04,화학,"1,602",4.17,KOSPI,화학,효성첨단소재,"""298050""",4.00,496000.0
-56.77,2.78,,-135.41,28786.0,,2631.81,화학,"-4,089",-14.20,KOSPI,화학,효성화학,"""298000""",,100100.0
9.01,1.44,151.96,0.88,88827.0,2.86,185.04,"섬유,의류,신발,호화품",192,0.22,KOSPI,화학,효성티앤씨,"""298020""",4.00,407000.0
-7.64,1.2,,-45.05,594.0,,143.98,제약,-425,-71.67,KOSDAQ,제약,아이큐어,"""175250""",,2890.0
20.92,1.59,32.41,4.95,254.0,0.83,10.31,창업투자,34,13.60,KOSDAQ,금융,SV인베스트먼트,"""289080""",,2100.0
-83.33,5.25,,-66.32,942.0,,484.77,생명과학도구및서비스,-299,-31.69,KOSDAQ,"연구,개발",EDGC,"""245620""",,2035.0
16.45,0.27,15.28,1.75,32983.0,6.0,152.81,건설,502,1.52,KOSPI,건설업,HDC현대산업개발,"""294870""",4.00,11680.0
-7.99,5.41,,-83.12,1.0,,30.3,제약,-159,"-12,239.19",KOSDAQ,"연구,개발",카이노스메드,"""284620""",,5060.0
6.37,0.75,37.48,1.89,2111.0,,56.21,전기제품,17,0.79,KOSDAQ,일반전기전자,파워넷,"""037030""",,3490.0
"-1,022.55",27.54,,,1581.0,,540.22,식품,"-2,828",-178.85,KOSDAQ,"음식료,담배",카나리아바이오,"""016790""",,24900.0
-419.00,4.11,,-224.94,161.0,,418.21,건강관리장비와용품,-921,-572.70,KOSDAQ,"의료,정밀기기",세종메디칼,"""258830""",,2000.0
5.24,1.16,7.61,16.67,826.0,2.07,20.73,건강관리장비와용품,139,16.83,KOSDAQ,"의료,정밀기기",제노레이,"""122310""",,7270.0
22.47,10.05,29.46,42.89,1165.0,,47.73,건강관리장비와용품,270,23.18,KOSDAQ,"의료,정밀기기",제이시스메디칼,"""287410""",4.00,11210.0
-182.95,2.95,,-27.13,358.0,,297.51,백화점과일반상점,-143,-39.99,KOSDAQ,미분류,JTC,"""950170""",,4100.0
8.85,1.65,35.97,4.70,6104.0,1.48,34.45,화장품,167,2.73,KOSPI,화학,애경산업,"""018250""",4.00,22550.0
12.00,2.02,13.26,17.66,747.0,1.04,110.04,반도체와반도체장비,100,13.39,KOSDAQ,반도체,네오셈,"""253590""",,3470.0
17.81,1.45,23.97,6.49,98.0,0.7,21.12,창업투자,35,35.74,KOSDAQ,금융,린드먼아시아,"""277070""",,6120.0
-65.30,1.41,,-27.95,876.0,,97.28,건강관리업체및서비스,-264,-30.12,KOSDAQ,전문기술,케어랩스,"""263700""",,6540.0
0.42,0.74,,-18.16,266.0,,22.71,제약,-251,-94.20,KOSDAQ,제약,엔지켐생명과학,"""183490""",,1762.0
26.63,3.01,135.29,,198.0,,68.56,건강관리장비와용품,8,4.21,KOSDAQ,"의료,정밀기기",오스테오닉,"""226400""",,6590.0
7.12,1.54,24.49,6.54,1950.0,1.79,68.51,제약,66,3.39,KOSDAQ,제약,동구바이오제약,"""006620""",,5690.0
-151.68,1.68,,-2.59,240.0,,75.77,생물공학,-6,-2.51,KOSDAQ,농업,아시아종묘,"""154030""",,3500.0
27.89,5.72,44.9,13.35,22840.0,0.22,37.84,제약,"5,426",23.76,KOSPI,의약품,셀트리온,"""068270""",4.00,165100.0
6.93,1.01,11.33,9.47,1677.0,1.98,73.4,제약,80,4.79,KOSDAQ,제약,알리코제약,"""260660""",,5940.0
71.04,1.79,,-19.59,2793.0,,101.38,IT서비스,-499,-17.85,KOSDAQ,인터넷,카페24,"""042000""",,11840.0
9.99,1.76,39.25,4.73,173.0,,8.58,소프트웨어,19,11.03,KOSDAQ,소프트웨어,링크제니시스,"""219420""",,6600.0
-24.41,2.19,,-17.68,380.0,,56.39,"섬유,의류,신발,호화품",-59,-15.53,KOSDAQ,"섬유,의류",배럴,"""267790""",,8460.0
2.98,1.15,6.52,,1928.0,4.26,65.69,반도체와반도체장비,169,8.74,KOSDAQ,반도체,씨앤지하이테크,"""264660""",,12950.0
30.37,0.97,28.39,4.28,899.0,,158.01,건축자재,24,2.68,KOSDAQ,비금속,SG,"""255220""",,1930.0
2.31,0.73,4.45,17.66,9381.0,2.38,27.99,가정용기기와용품,"1,146",12.21,KOSPI,서비스업,쿠쿠홈시스,"""284740""",,22750.0
0.94,0.63,7.29,9.11,18292.0,2.05,45.66,화학,"2,315",12.65,KOSPI,화학,SK케미칼,"""285130""",,71000.0
35.10,16.53,52.69,37.46,1315.0,,146.03,화학,272,20.65,KOSDAQ,화학,레이크머티리얼즈,"""281740""",4.00,21650.0
-15.76,2.64,,-17.20,296.0,,110.27,전자장비와기기,-74,-24.87,KOSDAQ,"의료,정밀기기",시스웍,"""269620""",,889.0
3.36,0.94,11.98,8.19,727.0,1.52,25.23,디스플레이장비및부품,108,14.85,KOSDAQ,반도체,디바이스이엔지,"""187870""",,18380.0
5.31,3.3,16.43,21.84,76158.0,1.95,206.06,백화점과일반상점,"1,935",2.54,KOSPI,유통업,BGF리테일,"""282330""",4.00,184000.0
6.35,0.55,25.58,2.25,3979.0,1.25,200.55,자동차부품,29,0.72,KOSPI,운수장비,동양피스톤,"""092780""",,5070.0
32.99,7.48,,-35.07,5934.0,,607.87,항공사,-494,-8.33,KOSPI,운수창고업,진에어,"""272450""",3.71,15820.0
-7.06,0.74,,-11.01,694.0,0.93,18.33,화장품,-212,-30.52,KOSDAQ,화학,씨티케이,"""260930""",,6050.0
-0.77,0.62,2.85,25.72,540.0,4.21,13.54,반도체와반도체장비,437,80.93,KOSDAQ,반도체,메카로,"""241770""",,12200.0
9.44,2.61,5.31,66.79,1321.0,,161.3,IT서비스,324,24.52,KOSDAQ,소프트웨어,에스트래픽,"""234300""",,6540.0
3.47,1.01,8.02,13.66,3782.0,1.69,13.46,반도체와반도체장비,554,14.64,KOSPI,의료정밀,케이씨텍,"""281820""",4.00,21300.0
6.27,0.89,6.9,15.28,4024.0,,228.57,식품,91,2.27,KOSDAQ,"음식료,담배",체리부로,"""066360""",,1276.0
0.13,0.27,4.74,5.84,3583.0,4.27,48.55,건설,195,5.45,KOSDAQ,종합건설,대원,"""007680""",,6870.0
5.60,0.43,6.8,6.41,2057.0,8.81,25.56,자동차부품,240,11.66,KOSPI,화학,동아타이어,"""282690""",,11880.0
19.14,3.91,24.59,16.84,439.0,,37.49,소프트웨어,118,26.83,KOSDAQ,소프트웨어,비즈니스온,"""138580""",,12000.0
-43.99,7.2,,-17.11,95.0,,20.11,생물공학,-111,-117.77,KOSDAQ,미분류,코오롱티슈진,"""950160""",,9560.0
8.49,0.73,21.58,,4074.0,4.02,77.96,포장재,121,2.97,KOSPI,화학,삼양패키징,"""272550""",,16770.0
8.13,2.62,34.26,7.52,6979.0,,65.07,방송과엔터테인먼트,506,7.25,KOSDAQ,"오락,문화",스튜디오드래곤,"""253450""",4.00,57700.0
7.08,0.46,17.82,2.89,32033.0,1.88,94.41,식품,439,1.37,KOSPI,음식료품,롯데웰푸드,"""280360""",4.00,105700.0
7.05,1.6,12.53,13.56,1823.0,1.72,33.53,화학,189,10.39,KOSPI,화학,테이팩스,"""055490""",4.00,50300.0
18.62,2.05,24.24,8.81,479.0,0.56,42.8,자동차부품,48,10.06,KOSDAQ,"운송장비,부품",영화테크,"""265560""",,10940.0
-41.05,0.96,,-0.53,548.0,,35.75,디스플레이장비및부품,-13,-2.30,KOSDAQ,IT부품,야스,"""255440""",,11810.0
2.91,0.83,52.42,1.70,1767.0,,26.3,자동차부품,39,2.21,KOSDAQ,"운송장비,부품",폴라리스세원,"""234100""",,2335.0
46.31,2.03,74.35,2.80,1113.0,,83.7,전자장비와기기,11,1.01,KOSDAQ,일반전기전자,상신전자,"""263810""",,5870.0
18.74,1.98,27.36,7.41,335.0,2.25,67.22,식품,38,11.32,KOSDAQ,"음식료,담배",인산가,"""277410""",,3190.0
21.87,2.09,79.19,2.34,356.0,,54.29,포장재,8,2.24,KOSDAQ,기타제조,휴엠앤씨,"""263920""",,1289.0
7.96,1.37,21.57,6.55,4778.0,0.8,113.2,전기제품,196,4.10,KOSDAQ,IT부품,신흥에스이씨,"""243840""",4.00,46450.0
124.73,7.53,,-22.27,364.0,,143.68,핸드셋,-121,-33.07,KOSDAQ,IT부품,유티아이,"""179900""",,20350.0
34.87,3.26,,-4.06,741.0,,57.46,디스플레이장비및부품,-32,-4.37,KOSDAQ,반도체,선익시스템,"""171090""",,30350.0
-27.27,2.52,,-28.12,1166.0,,469.27,전기제품,-152,-13.06,KOSDAQ,"기계,장비",엠플러스,"""259630""",,11630.0
-37.26,8.28,,-33.07,34.0,,47.69,생물공학,-93,-271.65,KOSDAQ,제약,앱클론,"""174900""",,18360.0
-26.40,3.72,,-19.94,146.0,,63.69,디스플레이장비및부품,-120,-82.37,KOSDAQ,반도체,케이피에스,"""256940""",,10540.0
17.53,7.77,53.16,19.66,338.0,,332.27,우주항공과국방,9,2.64,KOSDAQ,"운송장비,부품",어스앤에어로스페이스,"""263540""",,5950.0
75.28,4.53,,-6.06,3857.0,,74.83,게임엔터테인먼트,-430,-11.15,KOSDAQ,디지털컨텐츠,펄어비스,"""263750""",3.78,51700.0
-387.39,1.68,,-32.68,860.0,,109.55,핸드셋,-217,-25.21,KOSDAQ,금속,케일럼,"""258610""",,3220.0
-164.36,11.03,,-9.06,176.0,,56.13,에너지장비및서비스,-32,-18.49,KOSDAQ,전문기술,지오릿에너지,"""270520""",,12700.0
34.02,2.93,142.61,2.11,1024.0,,114.34,기계,9,0.85,KOSDAQ,IT부품,알에스오토메이션,"""140670""",,13310.0
6.45,1.55,12.8,12.71,2090.0,1.02,84.3,핸드셋,130,6.23,KOSDAQ,일반전기전자,덕우전자,"""263600""",,10750.0
-5.31,0.28,5.52,4.93,389.0,,5.23,화장품,116,29.85,KOSDAQ,미분류,컬러레이,"""900310""",,1084.0
7.95,2.63,12.15,24.65,5685.0,1.81,188.32,자동차부품,385,6.77,KOSDAQ,"운송장비,부품",모트렉스,"""118990""",4.00,19110.0
11.45,1.41,28.67,5.19,158.0,1.6,64.64,광고,22,14.19,KOSDAQ,전문기술,와이즈버즈,"""273060""",,1277.0
13.38,3.09,40.32,8.05,991.0,,121.94,IT서비스,24,2.42,KOSDAQ,정보기기,데이타솔루션,"""263800""",,5980.0
49.02,5.54,79.08,7.06,19722.0,0.22,116.05,제약,"1,472",7.46,KOSDAQ,도매,셀트리온헬스케어,"""091990""",4.00,70800.0
17.11,3.18,22.78,16.05,385.0,1.82,24.62,소프트웨어,71,18.58,KOSDAQ,소프트웨어,지니언스,"""263860""",,17240.0
20.28,2.78,33.68,8.65,612.0,,22.95,출판,61,10.03,KOSDAQ,디지털컨텐츠,디앤씨미디어,"""263720""",4.00,16860.0
"19,207.59",1.91,,-28.55,505.0,,119.81,핸드셋,-65,-12.80,KOSDAQ,"의료,정밀기기",이즈미디어,"""181340""",,2705.0
-6.93,1.32,,-12.73,315.0,,28.4,디스플레이장비및부품,-86,-27.41,KOSDAQ,반도체,힘스,"""238490""",,7490.0
6.14,2.04,9.34,24.78,4894.0,1.49,22.0,디스플레이장비및부품,854,17.44,KOSDAQ,IT부품,이녹스첨단소재,"""272290""",4.00,39800.0
145.05,2.12,,-0.68,598.0,1.6,80.38,전자장비와기기,-40,-6.68,KOSDAQ,"기계,장비",브이원텍,"""251630""",4.00,14140.0
-67.54,1.76,,-8.03,7222.0,0.24,193.64,제약,-150,-2.08,KOSPI,의약품,제일약품,"""271980""",,19100.0
-14.37,7.74,,-113.81,350.0,,581.2,화장품,-173,-49.24,KOSDAQ,화학,아우딘퓨쳐스,"""227610""",,3510.0
17.05,2.18,16.46,13.54,71068.0,0.11,69.7,양방향미디어와서비스,"10,626",14.95,KOSPI,서비스업,카카오,"""035720""",3.95,50000.0
6.83,2.02,13.18,16.47,28732.0,0.74,27.75,식품,"3,983",13.86,KOSPI,음식료품,오리온,"""271560""",4.00,130800.0
23.07,5.36,133.53,4.03,871.0,,306.42,건강관리장비와용품,3,0.35,KOSDAQ,"의료,정밀기기",덴티스,"""261200""",,11120.0
3.14,0.27,3.48,10.12,137753.0,1.57,162.26,식품,"5,690",4.13,KOSDAQ,금융,하림지주,"""003380""",4.00,7820.0
25.21,4.94,4166.56,,888.0,,396.11,전기제품,4,0.47,KOSDAQ,IT부품,나인테크,"""267320""",,3315.0
10.36,1.7,7.73,25.31,695.0,2.8,35.45,식품과기본식료품소매,173,24.93,KOSDAQ,도매,보라티알,"""250000""",,19820.0
14.21,2.42,132.5,1.85,3040.0,0.5,218.9,전자장비와기기,25,0.82,KOSDAQ,IT부품,필옵틱스,"""161580""",,10640.0
4.40,0.64,24.19,2.90,16856.0,2.27,96.2,식품,144,0.86,KOSDAQ,"음식료,담배",매일유업,"""267980""",4.00,44400.0
49.06,0.78,,-14.56,26734.0,,58.95,게임엔터테인먼트,"-8,864",-33.16,KOSPI,서비스업,넷마블,"""251270""",3.50,51700.0
6.60,2.85,12.61,22.35,549.0,9.08,37.43,전자장비와기기,83,15.03,KOSDAQ,"의료,정밀기기",삼양옵틱스,"""225190""",,10270.0
7.43,1.96,11.65,18.38,6116.0,1.49,25.57,화학,648,10.60,KOSPI,화학,미원에스씨,"""268280""",,148100.0
3.86,0.59,3.5,20.43,608497.0,8.06,181.86,석유와가스,"22,350",3.67,KOSPI,기타금융업,HD현대,"""267250""",4.00,62500.0
11.45,2.01,16.42,12.98,826.0,2.08,43.69,전자장비와기기,52,6.26,KOSDAQ,일반전기전자,이랜시스,"""264850""",,2925.0
-2.52,0.31,5.02,6.28,23049.0,3.46,170.29,가스유틸리티,242,1.05,KOSPI,전기가스업,경동도시가스,"""267290""",,20600.0
15.00,1.46,148.03,1.00,394.0,0.51,31.16,디스플레이장비및부품,8,2.01,KOSDAQ,금속,포인트엔지니어링,"""256630""",,1994.0
19.91,2.52,49.61,5.40,190.0,,94.08,소프트웨어,6,3.41,KOSDAQ,"출판,매체복제",소프트캠프,"""258790""",,1758.0
8.62,3.32,12.47,28.90,3073.0,1.83,61.18,반도체와반도체장비,801,26.07,KOSDAQ,반도체,하나머티리얼즈,"""166090""",4.00,50600.0
18.32,1.63,,-0.04,1306.0,,63.78,화학,26,1.99,KOSDAQ,화학,와이엠티,"""251370""",,12530.0
8.26,0.91,12.9,7.99,35156.0,2.81,106.84,기계,994,2.83,KOSPI,기계,HD현대건설기계,"""267270""",3.60,73000.0
13.71,2.5,12.69,22.13,21045.0,1.18,192.97,전기장비,"1,620",7.70,KOSPI,전기전자,HD현대일렉트릭,"""267260""",4.00,57200.0
2.70,0.59,4.39,15.34,4136.0,2.94,71.72,식품,271,6.54,KOSPI,음식료품,크라운제과,"""264900""",,8940.0
2.18,1.18,3.93,35.62,4866.0,1.47,102.86,디스플레이장비및부품,822,16.90,KOSDAQ,반도체,AP시스템,"""265520""",4.00,21150.0
4.35,1.32,7.34,19.86,999.0,3.21,26.58,철강,125,12.54,KOSDAQ,금속,유에스티,"""263770""",,3880.0
-17.56,0.52,,-2.44,236.0,1.75,31.8,디스플레이장비및부품,-16,-6.80,KOSDAQ,반도체,이엘피,"""063760""",,3790.0
2.31,1.0,6.68,,1337.0,2.86,27.12,통신장비,215,16.07,KOSDAQ,통신장비,유비쿼스,"""264450""",,14010.0
-58.57,16.35,,-34.71,33.0,,51.11,건강관리장비와용품,-28,-83.68,KOSDAQ,제약,아스타,"""246720""",,9170.0
11.04,1.37,457.17,0.36,7876.0,,156.65,통신장비,16,0.21,KOSDAQ,통신장비,서진시스템,"""178320""",4.00,19600.0
7.06,2.37,14.66,17.50,2884.0,2.32,50.5,반도체와반도체장비,420,14.55,KOSDAQ,반도체,코미코,"""183300""",,61400.0
12.39,1.22,16.44,7.70,919.0,0.9,103.61,제약,44,4.74,KOSDAQ,제약,신신제약,"""002800""",,4785.0
8.53,1.15,15.91,8.01,676.0,1.44,44.35,디스플레이장비및부품,40,5.99,KOSDAQ,"기계,장비",에프엔에스테크,"""083500""",,9010.0
12.92,3.61,20.13,25.86,3559.0,0.3,80.77,건강관리장비와용품,861,24.21,KOSPI,의료정밀,덴티움,"""145720""",4.00,156500.0
-1.92,0.56,,-139.77,937.0,,295.04,화장품,-520,-55.53,KOSDAQ,화학,에스디생명공학,"""217480""",,349.0
6.14,0.82,6.25,14.82,2349.0,1.43,97.5,반도체와반도체장비,258,10.99,KOSDAQ,도매,서플러스글로벌,"""140070""",,4320.0
3.18,0.49,2.94,21.24,4800.0,3.7,133.26,"섬유,의류,신발,호화품",268,5.58,KOSPI,섬유의복,호전실업,"""111110""",,8200.0
68.97,2.14,46.61,4.70,525.0,,56.43,전자제품,21,4.02,KOSDAQ,소프트웨어,모바일어플라이언스,"""087260""",,3025.0
-15.43,2.8,,-17.43,372.0,,161.38,생명과학도구및서비스,-40,-10.78,KOSDAQ,제약,피씨엘,"""241820""",,7400.0
-24.39,1.19,,,423.0,,22.32,건강관리장비와용품,-445,-105.29,KOSDAQ,제약,한국비엔씨,"""256840""",,3315.0
67.04,2.18,,-0.90,555.0,,35.69,생물공학,-34,-6.20,KOSDAQ,제약,유바이오로직스,"""206650""",,7440.0
5.83,1.11,6.6,18.72,338.0,,32.42,창업투자,162,47.83,KOSDAQ,금융,DSC인베스트먼트,"""241520""",,3750.0
-52.16,1.12,,-7.22,382.0,,18.68,반도체와반도체장비,-39,-10.25,KOSDAQ,"의료,정밀기기",피엠티,"""147760""",,5470.0
5.90,0.88,7.62,12.32,273.0,0.6,34.19,창업투자,85,31.09,KOSDAQ,금융,TS인베스트먼트,"""246690""",,1580.0
-75.99,7.31,,-37.60,87.0,,93.25,생물공학,-62,-71.63,KOSDAQ,제약,애니젠,"""196300""",,17490.0
21.77,1.24,24.11,5.93,463.0,,52.01,전자장비와기기,22,4.66,KOSDAQ,일반전기전자,유니온커뮤니티,"""203450""",,3540.0
88.37,6.98,191.53,3.72,223.0,,180.56,전자장비와기기,3,1.17,KOSDAQ,"기계,장비",자비스,"""254120""",,2900.0
-20.24,6.56,,-27.02,50.0,,31.05,생물공학,-253,-503.80,KOSDAQ,"연구,개발",신라젠,"""215600""",,5040.0
-20.07,0.4,,-34.18,7783.0,,342.96,자동차부품,-778,-10.00,KOSPI,운수장비,핸즈코퍼레이션,"""143210""",,3355.0
5.39,1.7,11.56,16.15,1650.0,3.16,32.87,반도체와반도체장비,158,9.57,KOSDAQ,반도체,오션브릿지,"""241790""",,16680.0
-15.89,2.3,,-22.73,126.0,,26.23,제약,-140,-111.43,KOSDAQ,제약,퓨쳐켐,"""220100""",,7300.0
11.56,1.15,10.98,11.79,3529.0,1.41,138.16,반도체와반도체장비,203,5.74,KOSDAQ,"기계,장비",뉴파워프라즈마,"""144960""",,6420.0
-13.46,8.07,,-74.18,198.0,,389.36,건강관리장비와용품,-162,-82.12,KOSDAQ,"의료,정밀기기",엘앤케이바이오,"""156100""",,6650.0
5.08,1.15,8.97,13.78,86219.0,3.9,84.07,기계,"6,441",7.47,KOSPI,기계,두산밥캣,"""241560""",4.00,57600.0
12.57,1.81,34.74,5.66,2725.0,1.23,28.11,화장품,101,3.72,KOSDAQ,화학,클리오,"""237880""",4.00,19640.0
41.37,6.02,66.6,11.42,30013.0,,84.56,제약,"7,981",26.59,KOSPI,의약품,삼성바이오로직스,"""207940""",4.00,760000.0
0.39,0.09,,-25.01,2255.0,,18.68,화장품,-949,-42.08,KOSDAQ,미분류,오가닉티코스메틱,"""900300""",,174.0
14.03,1.19,71.93,,331.0,,18.27,소프트웨어,1,0.39,KOSDAQ,소프트웨어,핸디소프트,"""220180""",,3905.0
15.40,2.19,27.09,8.36,138.0,,27.91,생명과학도구및서비스,23,16.96,KOSDAQ,"의료,정밀기기",얼라인드,"""238120""",,8790.0
9.05,0.55,8.41,7.03,4296.0,,86.15,화학,435,10.12,KOSDAQ,미분류,GRT,"""900290""",,5520.0
6.27,1.64,12.04,15.49,533.0,2.56,123.58,광고,154,28.90,KOSDAQ,전문기술,인크로스,"""216050""",4.00,14450.0
11.77,1.53,84.44,1.84,3994.0,,89.72,화장품,60,1.50,KOSDAQ,화학,코스메카코리아,"""241710""",,21000.0
53.27,0.78,53.5,1.51,528.0,,4.33,제약,15,2.90,KOSDAQ,"음식료,담배",에이치엘사이언스,"""239610""",,15800.0
5.74,1.41,13.57,11.01,1889.0,4.12,80.25,제약,150,7.92,KOSPI,의약품,JW생명과학,"""234080""",4.00,12820.0
20.99,1.2,33.62,3.60,379.0,0.78,9.62,화장품,13,3.48,KOSDAQ,화학,세화피앤씨,"""252500""",,1070.0
-13.96,0.15,9.07,1.56,695.0,,7.91,자동차부품,46,6.59,KOSDAQ,미분류,골든센츄리,"""900280""",,222.0
29.89,3.7,42.34,9.41,2395.0,0.15,107.26,통신장비,160,6.69,KOSDAQ,일반전기전자,인텔리안테크,"""189300""",4.00,71500.0
3.71,0.45,,-13.14,896.0,,23.41,핸드셋,-215,-24.02,KOSDAQ,비금속,앤디포스,"""238090""",,2665.0
13.38,1.9,24.28,8.35,1515.0,,45.52,화장품,73,4.79,KOSDAQ,미분류,잉글우드랩,"""950140""",,8880.0
4.53,0.67,8.66,8.15,671.0,,73.94,전자장비와기기,55,8.21,KOSDAQ,전문기술,에이치시티,"""072990""",,7000.0
10.10,0.86,28.08,3.10,256.0,1.17,15.55,IT서비스,12,4.60,KOSDAQ,"출판,매체복제",수산아이앤티,"""050960""",,10350.0
1.26,0.87,12.17,7.76,1120.0,,16.35,게임엔터테인먼트,206,18.42,KOSDAQ,디지털컨텐츠,미투온,"""201490""",,3370.0
10.60,1.43,,-1.27,8185.0,3.43,220.59,전기장비,-91,-1.12,KOSPI,기타금융업,LS전선아시아,"""229640""",4.00,7010.0
7.06,0.9,,-1.86,16540.0,0.49,149.64,"섬유,의류,신발,호화품",-75,-0.46,KOSPI,미분류,화승엔터프라이즈,"""241590""",4.00,7940.0
-11.91,1.07,,-24.84,532.0,,93.98,디스플레이장비및부품,-91,-17.15,KOSDAQ,화학,예선테크,"""250930""",,1059.0
11.88,0.96,23.42,4.65,824.0,,32.95,자동차부품,49,5.92,KOSDAQ,"운송장비,부품",유니테크노,"""241690""",,4570.0
-24.36,3.34,,-21.81,197.0,,73.59,생명과학도구및서비스,-62,-31.50,KOSDAQ,소프트웨어,모비스,"""250060""",,2480.0
24.65,2.1,254.82,0.87,1062.0,,133.28,IT서비스,6,0.59,KOSDAQ,"출판,매체복제",나무기술,"""242040""",,2505.0
-13.07,2.3,,-82.28,6377.0,,230.84,제약,"-1,422",-22.29,KOSPI,의약품,일동제약,"""249420""",,16400.0
-127.12,5.08,,-8.56,150.0,,46.36,가정용기기와용품,-37,-24.91,KOSDAQ,일반전기전자,자이글,"""234920""",,15780.0
6.34,0.71,12.29,5.92,3712.0,0.58,54.07,식품,131,3.53,KOSPI,음식료품,샘표식품,"""248170""",,35250.0
3.71,1.83,9.14,21.94,3528.0,2.15,45.01,광고,452,12.80,KOSDAQ,전문기술,에코마케팅,"""230360""",3.80,10780.0
-18.48,0.08,,-0.63,1316.0,,18.38,레저용장비와제품,-20,-1.49,KOSDAQ,미분류,헝셩그룹,"""900270""",,317.0
-9.01,3.77,,-14.93,35.0,,406.47,자동차부품,-9,-27.09,KOSDAQ,소프트웨어,엔지스테크널러지,"""208860""",,2205.0
4.22,0.69,18.43,3.78,5660.0,3.27,133.22,자동차부품,75,1.33,KOSPI,운수장비,두올,"""016740""",,4055.0
