EV_EBITDA,PBR,PER,ROE,매출액,배당수익율,부채비율,상세구분,순이익,순이익율,시장구분,업종구분,종목명,종목코드,투자의견,현재가
30.80,1.85,53.42,4.30,551.0,0.57,"
											
											
												
				56.52
			
											
										",판매업체,45,8.24,KOSDAQ,도매,서울옥션,"""063170""",,"
															13,660"
9.26,1.1,19.08,6.06,683.0,1.72,"
											
											
												
				10.49
			
											
										",기계,51,7.46,KOSDAQ,"기계,장비",우림피티에스,"""101170""",,"
															7,200"
14.88,1.77,42.59,4.42,689.0,0.87,"
											
											
												
				90.85
			
											
										",건강관리장비와용품,36,5.22,KOSDAQ,제약,메타바이오메드,"""059210""",,"
															4,690"
12.39,1.02,19.82,5.35,340.0,0.9,"
											
											
												
				16.12
			
											
										",화학,38,11.26,KOSDAQ,화학,효성오앤비,"""097870""",,"
															9,000"
10.76,1.59,23.06,7.34,204.0,0.45,"
											
											
												
				8.61
			
											
										",생명과학도구및서비스,38,18.67,KOSDAQ,"기계,장비",일신바이오,"""068330""",,"
															1,990"
14.85,2.01,31.71,7.39,589.0,3.73,"
											
											
												
				35.12
			
											
										",IT서비스,34,5.74,KOSDAQ,컴퓨터서비스,브리지텍,"""064480""",,"
															8,970"
9.38,0.42,235.35,0.27,989.0,3.0,"
											
											
												
				136.94
			
											
										",디스플레이장비및부품,3,0.27,KOSDAQ,IT부품,엘엠에스,"""073110""",,"
															7,070"
0.16,0.57,2.0,32.90,906.0,4.86,"
											
											
												
				33.62
			
											
										",디스플레이장비및부품,294,32.47,KOSDAQ,IT부품,제이엠티,"""094970""",,"
															3,515"
31.95,2.15,388.05,0.59,341.0,0.33,"
											
											
												
				30.24
			
											
										",컴퓨터와주변기기,2,0.56,KOSDAQ,정보기기,푸른기술,"""094940""",,"
															8,930"
4.61,0.99,11.42,9.24,804.0,5.42,"
											
											
												
				85.76
			
											
										",자동차부품,67,8.36,KOSDAQ,"운송장비,부품",네오티스,"""085910""",,"
															4,265"
6.21,0.58,9.74,6.33,834.0,3.17,"
											
											
												
				28.73
			
											
										",자동차부품,44,5.21,KOSDAQ,금속,풍강,"""093380""",,"
															4,200"
15.51,1.23,15.01,8.57,986.0,1.73,"
											
											
												
				84.07
			
											
										",조선,81,8.18,KOSDAQ,"운송장비,부품",한라IMS,"""092460""",,"
															6,980"
,,,,,,,미분류,,,KOSPI,미분류,맵스리얼티1,"""094800""",,"
															4,295"
3.73,1.33,11.69,12.50,850.0,3.65,"
											
											
												
				9.24
			
											
										",화장품,170,20.02,KOSDAQ,화학,네오팜,"""092730""",,"
															24,250"
48.26,1.82,93.82,1.93,146.0,1.86,"
											
											
												
				54.25
			
											
										",컴퓨터와주변기기,7,4.64,KOSDAQ,컴퓨터서비스,케이씨티,"""089150""",,"
															3,695"
18.69,1.24,14.37,9.03,227.0,1.06,"
											
											
												
				5.81
			
											
										",반도체와반도체장비,70,30.88,KOSDAQ,반도체,큐에스아이,"""066310""",,"
															10,860"
4.99,0.31,7.14,4.46,634.0,2.66,"
											
											
												
				24.02
			
											
										","섬유,의류,신발,호화품",46,7.21,KOSPI,유통업,진도,"""088790""",,"
															2,620"
,,,,,,,운송인프라,,,KOSPI,기타금융업,맥쿼리인프라,"""088980""",4.00,"
															13,060"
38.02,1.89,112.69,1.70,263.0,0.5,"
											
											
												
				16.53
			
											
										",기계,8,2.89,KOSDAQ,"기계,장비",에너토크,"""019990""",,"
															8,780"
2.97,0.82,11.31,7.62,935.0,0.63,"
											
											
												
				25.39
			
											
										",제약,118,12.61,KOSDAQ,제약,대봉엘에스,"""078140""",,"
															8,800"
8.24,0.64,37.4,2.37,834.0,3.12,"
											
											
												
				12.97
			
											
										",비철금속,22,2.65,KOSPI,비금속광물,제일연마,"""001560""",,"
															8,180"
-12.81,0.5,7.4,6.99,195.0,3.78,"
											
											
												
				6.31
			
											
										",건축제품,53,27.23,KOSDAQ,화학,와토스코리아,"""079000""",,"
															5,460"
2.57,0.52,5.99,9.09,700.0,1.93,"
											
											
												
				30.48
			
											
										",다각화된소비자서비스,119,17.04,KOSDAQ,인터넷,이상네트웍스,"""080010""",,"
															5,920"
7.83,1.2,12.23,10.36,993.0,2.28,"
											
											
												
				21.45
			
											
										",비철금속,61,6.16,KOSDAQ,금속,한창산업,"""079170""",,"
															14,400"
5.75,0.72,9.53,8.55,886.0,2.83,"
											
											
												
				15.96
			
											
										",방송과엔터테인먼트,138,15.59,KOSDAQ,방송서비스,한국경제TV,"""039340""",,"
															5,720"
1.98,0.46,22.82,3.50,426.0,6.86,"
											
											
												
				18.43
			
											
										",소프트웨어,39,9.09,KOSPI,서비스업,텔코웨어,"""078000""",4.00,"
															9,100"
5.35,2.14,9.47,24.29,903.0,6.56,"
											
											
												
				22.13
			
											
										",상업서비스와공급품,396,43.84,KOSDAQ,환경,코엔텍,"""029960""",,"
															7,500"
6.89,1.63,10.61,16.58,626.0,4.46,"
											
											
												
				79.01
			
											
										",교육서비스,76,12.20,KOSDAQ,교육,YBM넷,"""057030""",,"
															4,965"
10.55,1.17,28.32,4.30,393.0,0.91,"
											
											
												
				20.52
			
											
										",제약,40,10.29,KOSDAQ,제약,중앙백신,"""072020""",,"
															11,500"
9.74,1.16,19.69,6.16,596.0,1.86,"
											
											
												
				13.61
			
											
										",화학,87,14.65,KOSPI,화학,태경케미컬,"""006890""",,"
															15,050"
14.37,0.82,22.73,4.39,691.0,1.12,"
											
											
												
				9.79
			
											
										",핸드셋,68,9.89,KOSDAQ,IT부품,디스플레이텍,"""066670""",,"
															8,310"
6.30,0.85,15.15,7.71,505.0,3.54,"
											
											
												
				7.17
			
											
										",생물공학,83,16.39,KOSDAQ,제약,쎌바이오텍,"""049960""",,"
															13,350"
6.25,1.13,21.25,5.45,802.0,1.59,"
											
											
												
				31.58
			
											
										",교육서비스,45,5.66,KOSDAQ,"출판,매체복제",NE능률,"""053290""",,"
															5,840"
12.67,1.26,13.5,9.48,517.0,0.83,"
											
											
												
				20.44
			
											
										",문구류,164,31.82,KOSPI,서비스업,삼성출판사,"""068290""",,"
															22,200"
4.66,1.02,8.32,12.98,602.0,8.43,"
											
											
												
				12.94
			
											
										",운송인프라,113,18.79,KOSDAQ,일반전기전자,서호전기,"""065710""",,"
															18,200"
5.49,1.3,44.61,3.22,643.0,2.31,"
											
											
												
				65.97
			
											
										",무선통신서비스,24,3.79,KOSDAQ,통신서비스,와이어블,"""065530""",,"
															2,055"
4.61,1.24,9.82,14.59,503.0,3.24,"
											
											
												
				18.97
			
											
										",IT서비스,74,14.81,KOSDAQ,통신서비스,케이엘넷,"""039420""",,"
															2,790"
10.47,0.85,27.22,3.62,302.0,1.39,"
											
											
												
				10.73
			
											
										",건축제품,13,4.38,KOSDAQ,화학,프럼파스트,"""035200""",,"
															3,705"
4.98,0.65,9.67,7.33,444.0,1.01,"
											
											
												
				32.29
			
											
										",반도체와반도체장비,48,10.84,KOSDAQ,반도체,성우테크론,"""045300""",,"
															4,635"
27.04,0.5,15.48,3.46,896.0,0.72,"
											
											
												
				28.24
			
											
										",통신장비,45,5.01,KOSDAQ,통신장비,코위버,"""056360""",,"
															7,100"
11.43,0.42,13.99,4.01,203.0,4.55,"
											
											
												
				27.71
			
											
										",판매업체,30,14.93,KOSDAQ,도매,YW,"""051390""",,"
															3,730"
20.22,0.61,383.49,0.17,538.0,0.57,"
											
											
												
				5.36
			
											
										",소프트웨어,2,0.37,KOSDAQ,소프트웨어,이니텍,"""053350""",,"
															3,895"
27.13,0.87,41.94,2.33,296.0,0.74,"
											
											
												
				10.15
			
											
										",기계,13,4.52,KOSDAQ,일반전기전자,프리엠스,"""053160""",,"
															9,350"
7.65,1.78,32.41,5.54,220.0,2.97,"
											
											
												
				34.69
			
											
										",IT서비스,20,8.94,KOSDAQ,통신서비스,한네트,"""052600""",,"
															5,500"
2.30,0.43,5.36,8.45,827.0,2.52,"
											
											
												
				6.79
			
											
										",기계,158,19.12,KOSDAQ,"의료,정밀기기",코메론,"""049430""",,"
															9,410"
2.93,0.84,6.13,14.63,800.0,2.3,"
											
											
												
				11.57
			
											
										",제약,118,14.76,KOSDAQ,제약,고려제약,"""014570""",,"
															6,580"
14.87,1.58,26.4,6.31,435.0,0.73,"
											
											
												
				27.73
			
											
										",제약,26,6.07,KOSDAQ,도매,이글벳,"""044960""",,"
															5,520"
30.78,0.91,15.93,6.07,917.0,2.33,"
											
											
												
				11.11
			
											
										",컴퓨터와주변기기,54,5.85,KOSDAQ,정보기기,에이텍,"""045660""",,"
															10,340"
5.22,0.93,27.59,3.41,652.0,1.69,"
											
											
												
				65.26
			
											
										",화학,15,2.27,KOSDAQ,화학,엔피케이,"""048830""",,"
															2,180"
12.81,1.43,38.76,3.74,992.0,0.52,"
											
											
												
				36.21
			
											
										",화장품,48,4.81,KOSDAQ,화학,현대바이오랜드,"""052260""",,"
															12,310"
5.24,0.59,8.19,7.46,814.0,1.54,"
											
											
												
				45.84
			
											
										",기계,43,5.25,KOSDAQ,"기계,장비",에이치케이,"""044780""",,"
															1,891"
6.29,0.87,6.09,17.23,763.0,2.3,"
											
											
												
				47.53
			
											
										",제약,123,16.14,KOSDAQ,제약,진양제약,"""007370""",,"
															6,250"
1.68,0.61,9.63,6.76,817.0,2.4,"
											
											
												
				12.50
			
											
										",제약,119,14.58,KOSDAQ,제약,삼아제약,"""009300""",,"
															18,000"
6.82,0.92,9.96,9.74,861.0,3.85,"
											
											
												
				9.79
			
											
										",화학,100,11.65,KOSDAQ,화학,HRS,"""036640""",,"
															6,110"
22.31,1.13,25.77,4.49,255.0,0.73,"
											
											
												
				67.65
			
											
										",제약,17,6.68,KOSDAQ,제약,대성미생물,"""036480""",,"
															11,550"
12.27,0.6,13.17,4.70,891.0,3.36,"
											
											
												
				21.04
			
											
										",기계,155,17.41,KOSDAQ,"기계,장비",영풍정밀,"""036560""",4.00,"
															12,970"
7.70,0.91,34.89,2.44,779.0,4.06,"
											
											
												
				27.16
			
											
										","섬유,의류,신발,호화품",13,1.68,KOSDAQ,기타제조,제이에스티나,"""026040""",,"
															2,765"
17.49,4.44,57.7,8.04,409.0,1.26,"
											
											
												
				27.70
			
											
										",상업서비스와공급품,23,5.73,KOSDAQ,사업지원,SCI평가정보,"""036120""",,"
															3,850"
3.81,0.72,7.57,10.28,800.0,1.13,"
											
											
												
				15.86
			
											
										",제약,122,15.20,KOSDAQ,제약,신일제약,"""012790""",,"
															7,680"
18.49,1.06,17.76,,604.0,3.88,"
											
											
												
				9.32
			
											
										",창업투자,159,26.23,KOSPI,기타금융업,스틱인베스트먼트,"""026890""",,"
															6,750"
3.80,0.5,12.05,4.26,830.0,1.46,"
											
											
												
				13.89
			
											
										",화학,67,8.06,KOSPI,화학,영보화학,"""014440""",,"
															4,030"
15.32,4.0,22.72,19.20,861.0,1.33,"
											
											
												
				24.09
			
											
										",전기장비,125,14.50,KOSDAQ,IT부품,제룡전기,"""033100""",,"
															17,650"
8.26,0.98,28.9,3.39,347.0,0.68,"
											
											
												
				10.74
			
											
										",출판,27,7.92,KOSDAQ,디지털컨텐츠,디지틀조선,"""033130""",,"
															2,170"
8.22,0.8,47.09,1.81,267.0,0.26,"
											
											
												
				6.87
			
											
										",전자장비와기기,10,3.92,KOSDAQ,IT부품,동일기연,"""032960""",,"
															13,810"
15.55,1.18,22.35,5.41,859.0,3.71,"
											
											
												
				58.01
			
											
										",전자제품,45,5.24,KOSDAQ,일반전기전자,TJ미디어,"""032540""",,"
															7,200"
13.67,1.26,9.25,15.27,728.0,7.3,"
											
											
												
				16.39
			
											
										",반도체와반도체장비,408,55.99,KOSDAQ,반도체,피에스케이홀딩스,"""031980""",,"
															17,490"
12.09,1.85,24.11,8.01,351.0,0.99,"
											
											
												
				17.68
			
											
										",건강관리기술,49,14.02,KOSDAQ,소프트웨어,비트컴퓨터,"""032850""",,"
															7,060"
23.03,1.19,17.54,6.98,503.0,1.2,"
											
											
												
				26.47
			
											
										",건설,61,12.06,KOSDAQ,종합건설,동신건설,"""025950""",,"
															12,670"
16.10,1.28,35.41,3.90,576.0,0.31,"
											
											
												
				17.75
			
											
										",가정용기기와용품,18,3.08,KOSDAQ,도매,PN풍년,"""024940""",,"
															6,280"
9.08,0.76,11.6,7.16,885.0,1.96,"
											
											
												
				59.41
			
											
										",식품,42,4.77,KOSDAQ,"음식료,담배",케이씨피드,"""025880""",,"
															2,915"
13.81,1.48,33.52,4.30,996.0,2.15,"
											
											
												
				22.78
			
											
										",음료,36,3.62,KOSDAQ,"음식료,담배",진로발효,"""018120""",,"
															16,550"
3.25,0.36,7.1,6.63,790.0,5.24,"
											
											
												
				355.31
			
											
										",기타금융,201,25.42,KOSDAQ,금융,푸른저축은행,"""007330""",,"
															9,450"
2.10,0.6,6.36,10.16,895.0,4.03,"
											
											
												
				8.91
			
											
										",화학,85,9.50,KOSDAQ,화학,원풍,"""008370""",,"
															4,500"
-2.76,0.73,18.54,4.00,636.0,3.35,"
											
											
												
				17.41
			
											
										",건설,25,3.92,KOSDAQ,종합건설,삼일기업공사,"""002290""",,"
															3,730"
44.87,1.43,236.59,0.84,716.0,1.64,"
											
											
												
				7.82
			
											
										",석유와가스,5,0.70,KOSDAQ,도매,중앙에너비스,"""000440""",,"
															19,000"
12.31,1.21,19.18,6.50,992.0,1.66,"
											
											
												
				52.53
			
											
										",식품,43,4.37,KOSDAQ,"음식료,담배",대주산업,"""003310""",,"
															2,350"
23.36,0.71,23.47,3.04,140.0,2.34,"
											
											
												
				11.06
			
											
										",전기장비,23,16.14,KOSDAQ,금속,세명전기,"""017510""",,"
															3,470"
6.18,1.63,11.92,15.49,533.0,2.56,"
											
											
												
				123.58
			
											
										",광고,154,28.90,KOSDAQ,전문기술,인크로스,"""216050""",4.00,"
															14,300"
5.48,0.42,7.34,6.53,819.0,1.7,"
											
											
												
				18.07
			
											
										",포장재,92,11.25,KOSPI,섬유의복,원림,"""005820""",,"
															23,000"
12.47,1.22,20.48,6.56,500.0,0.32,"
											
											
												
				78.47
			
											
										",전기제품,21,4.17,KOSPI,전기전자,성문전자,"""014910""",,"
															2,080"
19.45,2.11,33.34,6.54,484.0,0.43,"
											
											
												
				25.89
			
											
										",식품,31,6.34,KOSPI,화학,보락,"""002760""",,"
															1,708"
29.51,0.54,23.25,2.67,981.0,1.3,"
											
											
												
				126.91
			
											
										",전자장비와기기,32,3.23,KOSPI,유통업,남성,"""004270""",,"
															2,050"
-2.59,0.53,15.06,4.38,201.0,1.45,"
											
											
												
				6.92
			
											
										",전자제품,27,13.50,KOSPI,전기전자,경인전자,"""009140""",,"
															25,950"
11.00,1.76,15.52,11.61,527.0,4.52,"
											
											
												
				50.07
			
											
										",화학,35,6.63,KOSPI,화학,진양폴리,"""010640""",,"
															5,420"
-6.49,0.35,2.23,17.22,957.0,0.82,"
											
											
												
				19.23
			
											
										",자동차부품,410,42.78,KOSPI,운수장비,삼성공조,"""006660""",,"
															11,250"
-157.47,0.3,43.22,0.85,221.0,4.93,"
											
											
												
				38.32
			
											
										",증권,42,19.02,KOSPI,증권,유화증권,"""003460""",,"
															2,445"
13.99,0.45,3.43,26.59,612.0,23.7,"
											
											
												
				10.96
			
											
										",제약,"1,052",171.83,KOSPI,의약품,일성신약,"""003120""",,"
															27,150"
8.57,0.5,17.33,2.94,664.0,4.12,"
											
											
												
				24.30
			
											
										",화학,39,5.93,KOSPI,화학,성보화학,"""003080""",,"
															3,475"
11.00,1.69,14.09,12.43,837.0,3.21,"
											
											
												
				61.47
			
											
										",화학,61,7.33,KOSPI,화학,진양산업,"""003780""",,"
															6,650"
