EV_EBITDA,PBR,PER,ROE,매출액,배당수익율,부채비율,상세구분,순이익,순이익율,시장구분,업종구분,종목명,종목코드,투자의견,현재가
4.42,1.75,8.05,24.11,"
											
											
												
				4,609
			
											
										","
											
												
				2.60
			
											
										","
											
											
												
				33.78
			
											
										",반도체와반도체장비,774,16.80,KOSDAQ,반도체,피에스케이,"""319660""",4.00,"
															21,300"
18.69,2.90,20.46,15.26,"
											
											
												
				382
			
											
										","
											
												
				0.92
			
											
										","
											
											
												
				12.02
			
											
										",디스플레이장비및부품,46,11.93,KOSDAQ,일반전기전자,프로이천,"""321260""",,"
															3,355"
32.72,3.30,53.63,6.57,"
											
											
												
				2,105
			
											
										","
											
												
				0.99
			
											
										","
											
											
												
				41.96
			
											
										",운송인프라,92,4.39,KOSDAQ,"기계,장비",현대무벡스,"""319400""",,"
															4,430"
20.35,4.77,23.35,23.32,"
											
											
												
				1,421
			
											
										","
											
										","
											
											
												
				156.10
			
											
										",전자장비와기기,114,8.03,KOSDAQ,IT부품,아모그린텍,"""125210""",,"
															16,160"
57.57,2.66,N/A,-5.97,"
											
											
												
				299
			
											
										","
											
										","
											
											
												
				51.46
			
											
										",건강관리장비와용품,-62,-20.89,KOSDAQ,"연구,개발",지노믹트리,"""228760""",,"
															13,600"
11.15,2.31,30.04,8.00,"
											
											
												
				27,545
			
											
										","
											
												
				1.19
			
											
										","
											
											
												
				75.76
			
											
										",IT서비스,"1,162",4.22,KOSPI,서비스업,현대오토에버,"""307950""",4.00,"
															124,800"
55.16,4.92,N/A,-9.74,"
											
											
												
				921
			
											
										","
											
										","
											
											
												
				75.14
			
											
										",건강관리기술,-32,-3.46,KOSDAQ,소프트웨어,이지케어텍,"""099750""",,"
															24,900"
4.32,0.84,4.51,20.62,"
											
											
												
				2,180
			
											
										","
											
										","
											
											
												
				249.74
			
											
										",창업투자,561,25.74,KOSDAQ,금융,미래에셋벤처투자,"""100790""",,"
															5,220"
3.71,1.43,9.07,17.24,"
											
											
												
				13,686
			
											
										","
											
												
				2.20
			
											
										","
											
											
												
				64.53
			
											
										",핸드셋,850,6.21,KOSPI,전기전자,드림텍,"""192650""",,"
															8,780"
1.86,1.02,N/A,-16.82,"
											
											
												
				6,173
			
											
										","
											
												
				1.27
			
											
										","
											
											
												
				22.79
			
											
										",게임엔터테인먼트,"-2,211",-35.81,KOSPI,서비스업,더블유게임즈,"""192080""",4.00,"
															44,650"
5.96,1.32,13.89,9.98,"
											
											
												
				2,606
			
											
										","
											
												
				-
			
											
										","
											
											
												
				19.87
			
											
										",핸드셋,165,6.34,KOSDAQ,일반전기전자,세경하이테크,"""148150""",4.00,"
															19,400"
-6.24,3.73,N/A,-74.72,"
											
											
												
				5
			
											
										","
											
										","
											
											
												
				104.37
			
											
										",생물공학,-229,"-4,763.45",KOSDAQ,"연구,개발",셀리드,"""299660""",,"
															8,590"
-14.73,3.41,N/A,-51.65,"
											
											
												
				4
			
											
										","
											
										","
											
											
												
				133.99
			
											
										",건강관리장비와용품,-60,"-1,615.02",KOSDAQ,제약,이노테라피,"""246960""",,"
															7,800"
8.41,0.30,2.76,11.51,"
											
											
												
				423,727
			
											
										","
											
												
				9.78
			
											
										","
											
											
												
				1,419.17
			
											
										",은행,"33,240",7.85,KOSPI,기타금융업,우리금융지주,"""316140""",4.00,"
															11,890"
6.25,1.72,15.66,11.40,"
											
											
												
				879
			
											
										","
											
										","
											
											
												
				25.12
			
											
										",소프트웨어,115,13.13,KOSDAQ,금융,웹케시,"""053580""",4.00,"
															13,100"
-7.46,3.84,N/A,-63.23,"
											
											
												
				220
			
											
										","
											
												
				-
			
											
										","
											
											
												
				184.56
			
											
										","호텔,레스토랑,레저",-241,-109.43,KOSDAQ,사업지원,노랑풍선,"""104620""",,"
															7,960"
6.91,1.85,N/A,-2.97,"
											
											
												
				293
			
											
										","
											
												
				0.36
			
											
										","
											
											
												
				194.70
			
											
										",방송과엔터테인먼트,-14,-4.89,KOSDAQ,"오락,문화",코퍼스코리아,"""322780""",,"
															2,525"
15.80,1.26,42.81,3.00,"
											
											
												
				146
			
											
										","
											
												
				-
			
											
										","
											
											
												
				4.66
			
											
										",제약,15,10.60,KOSDAQ,"음식료,담배",비피도,"""238200""",,"
															8,090"
-4.21,2.25,N/A,-42.82,"
											
											
												
				2
			
											
										","
											
												
				-
			
											
										","
											
											
												
				14.96
			
											
										",생물공학,-345,"-15,983.41",KOSDAQ,제약,유틸렉스,"""263050""",,"
															5,370"
7.75,1.79,9.16,21.87,"
											
											
												
				3,635
			
											
										","
											
												
				-
			
											
										","
											
											
												
				98.47
			
											
										",핸드셋,196,5.40,KOSDAQ,IT부품,디케이티,"""290550""",,"
															10,930"
26.11,5.48,50.66,11.90,"
											
											
												
				3,289
			
											
										","
											
												
				0.23
			
											
										","
											
											
												
				107.34
			
											
										",전기제품,428,13.03,KOSDAQ,화학,천보,"""278280""",4.00,"
															189,300"
57.33,18.26,104.81,24.26,"
											
											
												
				53,576
			
											
										","
											
												
				0.49
			
											
										","
											
											
												
				126.73
			
											
										",전기제품,"2,727",5.09,KOSDAQ,일반전기전자,에코프로비엠,"""247540""",3.53,"
															255,000"
5.00,0.94,10.09,,"
											
											
												
				1,207
			
											
										","
											
												
				-
			
											
										","
											
											
												
				153.89
			
											
										",자동차부품,43,3.56,KOSDAQ,"운송장비,부품",디와이씨,"""310870""",,"
															2,120"
20.14,3.25,60.60,5.55,"
											
											
												
				324
			
											
										","
											
										","
											
											
												
				49.58
			
											
										",가구,15,4.63,KOSDAQ,소매,오하임아이엔티,"""309930""",,"
															4,300"
-61.28,3.32,N/A,-6.59,"
											
											
												
				1,863
			
											
										","
											
										","
											
											
												
				57.39
			
											
										",방송과엔터테인먼트,-272,-14.59,KOSDAQ,"오락,문화",위지윅스튜디오,"""299900""",4.00,"
															3,505"
57.41,3.49,35.76,,"
											
											
												
				1,037
			
											
										","
											
												
				-
			
											
										","
											
											
												
				112.40
			
											
										",제약,89,8.56,KOSDAQ,제약,국전약품,"""307750""",,"
															6,520"
348.13,16.71,360.25,,"
											
											
												
				673
			
											
										","
											
										","
											
											
												
				166.40
			
											
										",생물공학,32,4.77,KOSDAQ,제약,에이비엘바이오,"""298380""",4.00,"
															24,300"
13.13,0.98,163.35,0.60,"
											
											
												
				1,631
			
											
										","
											
										","
											
											
												
				51.30
			
											
										",통신장비,5,0.33,KOSDAQ,일반전기전자,머큐리,"""100590""",,"
															5,860"
9.18,2.11,32.66,6.71,"
											
											
												
				581
			
											
										","
											
										","
											
											
												
				75.77
			
											
										",방송과엔터테인먼트,54,9.37,KOSDAQ,"오락,문화",애니플러스,"""310200""",4.00,"
															3,860"
6.96,0.78,16.27,4.98,"
											
											
												
				1,986
			
											
										","
											
												
				2.27
			
											
										","
											
											
												
				48.48
			
											
										",제약,48,2.39,KOSDAQ,"음식료,담배",뉴트리,"""270870""",,"
															8,400"
-36.66,4.09,N/A,-12.54,"
											
											
												
				271
			
											
										","
											
										","
											
											
												
				131.07
			
											
										",IT서비스,-22,-8.18,KOSDAQ,소프트웨어,비투엔,"""307870""",,"
															2,305"
4.06,0.74,2.67,31.10,"
											
											
												
				2,260
			
											
										","
											
												
				3.71
			
											
										","
											
											
												
				163.47
			
											
										",자동차부품,239,10.56,KOSDAQ,"운송장비,부품",대유에이피,"""290120""",,"
															5,520"
26.22,2.52,52.84,4.91,"
											
											
												
				757
			
											
										","
											
												
				-
			
											
										","
											
											
												
				43.52
			
											
										",전기제품,27,3.55,KOSDAQ,"기계,장비",이노메트리,"""302430""",4.00,"
															14,430"
39.78,1.28,N/A,-4.69,"
											
											
												
				1,217
			
											
										","
											
												
				-
			
											
										","
											
											
												
				73.61
			
											
										",자동차부품,-32,-2.65,KOSDAQ,"운송장비,부품",에코캡,"""128540""",,"
															4,350"
15.78,2.78,N/A,-116.96,"
											
											
												
				4,050
			
											
										","
											
										","
											
											
												
				869.44
			
											
										",항공사,"-1,504",-37.14,KOSPI,운수창고업,에어부산,"""298690""",,"
															3,015"
12.40,2.79,24.33,11.97,"
											
											
												
				267
			
											
										","
											
												
				0.60
			
											
										","
											
											
												
				45.13
			
											
										",건강관리장비와용품,33,12.23,KOSDAQ,제약,원바이오젠,"""307280""",4.00,"
															2,140"
-4.51,N/A,N/A,63.92,"
											
											
												
				55
			
											
										","
											
												
				-
			
											
										","
											
											
												
				",게임엔터테인먼트,-47,-85.80,KOSDAQ,디지털컨텐츠,베스파,"""299910""",,"
															3,165"
100.79,5.71,45.13,16.37,"
											
											
												
				492
			
											
										","
											
										","
											
											
												
				212.96
			
											
										",디스플레이장비및부품,21,4.24,KOSDAQ,일반전기전자,아이엘사이언스,"""307180""",,"
															3,800"
5.59,0.98,7.98,12.89,"
											
											
												
				304
			
											
										","
											
												
				3.61
			
											
										","
											
											
												
				8.40
			
											
										","호텔,레스토랑,레저",206,67.83,KOSDAQ,"오락,문화",남화산업,"""111710""",,"
															8,000"
-14.09,4.54,N/A,-102.12,"
											
											
												
				262
			
											
										","
											
										","
											
											
												
				426.13
			
											
										",건강관리업체및서비스,-96,-36.72,KOSDAQ,"의료,정밀기기",네오펙트,"""290660""",,"
															1,529"
159.96,10.95,N/A,-4.00,"
											
											
												
				567
			
											
										","
											
										","
											
											
												
				262.55
			
											
										",디스플레이장비및부품,-13,-2.31,KOSDAQ,"기계,장비",티로보틱스,"""117730""",,"
															17,900"
-24.23,7.25,N/A,-25.41,"
											
											
												
				58
			
											
										","
											
										","
											
											
												
				93.41
			
											
										",생물공학,-103,-179.63,KOSDAQ,제약,티앤알바이오팹,"""246710""",,"
															13,430"
-21.82,3.45,N/A,-60.59,"
											
											
												
				629
			
											
										","
											
												
				-
			
											
										","
											
											
												
				291.85
			
											
										",가정용품,-102,-16.18,KOSDAQ,화학,TS트릴리온,"""317240""",,"
															655"
-31.92,55.57,N/A,,"
											
											
												
				8
			
											
										","
											
										","
											
											
												
				628.76
			
											
										",생물공학,-188,"-2,467.37",KOSDAQ,"연구,개발",싸이토젠,"""217330""",,"
															17,650"
4.69,0.91,17.01,5.45,"
											
											
												
				1,814
			
											
										","
											
												
				3.14
			
											
										","
											
											
												
				28.52
			
											
										",IT서비스,86,4.74,KOSPI,서비스업,아시아나IDT,"""267850""",,"
															13,170"
-23.61,3.72,N/A,-31.07,"
											
											
												
				78
			
											
										","
											
										","
											
											
												
				87.91
			
											
										",화학,-32,-40.47,KOSDAQ,화학,전진바이오팜,"""110020""",,"
															5,170"
47.54,1.17,143.40,0.82,"
											
											
												
				634
			
											
										","
											
												
				0.90
			
											
										","
											
											
												
				53.34
			
											
										",창업투자,20,3.21,KOSDAQ,금융,아주IB투자,"""027360""",,"
															2,420"
-3.01,3.15,N/A,-80.70,"
											
											
												
				2
			
											
										","
											
												
				-
			
											
										","
											
											
												
				62.79
			
											
										",생물공학,-305,"-14,786.41",KOSDAQ,제약,파멥신,"""208340""",,"
															3,040"
-8.77,1.19,N/A,-16.39,"
											
											
												
				129
			
											
										","
											
												
				-
			
											
										","
											
											
												
				119.07
			
											
										",핸드셋,-77,-60.07,KOSDAQ,일반전기전자,에이치앤비디자인,"""227100""",,"
															4,290"
5.17,0.85,7.81,12.46,"
											
											
												
				2,817
			
											
										","
											
												
				1.48
			
											
										","
											
											
												
				49.19
			
											
										",제약,199,7.08,KOSDAQ,"음식료,담배",노바렉스,"""194700""",,"
															8,730"
-4.75,22.93,N/A,-175.42,"
											
											
												
				232
			
											
										","
											
										","
											
											
												
				710.23
			
											
										",생물공학,-752,-324.54,KOSDAQ,"연구,개발",셀리버리,"""268600""",,"
															6,680"
16.03,5.81,22.24,,"
											
											
												
				1,086
			
											
										","
											
										","
											
											
												
				26.75
			
											
										",전기제품,219,20.16,KOSDAQ,"기계,장비",대보마그네틱,"""290670""",,"
															62,200"
6.30,1.56,8.22,21.38,"
											
											
												
				1,102
			
											
										","
											
												
				2.99
			
											
										","
											
											
												
				72.08
			
											
										",건강관리장비와용품,144,13.06,KOSDAQ,"의료,정밀기기",디알젬,"""263690""",,"
															10,450"
1.69,0.99,5.17,22.14,"
											
											
												
				1,014
			
											
										","
											
												
				1.48
			
											
										","
											
											
												
				23.28
			
											
										",건강관리장비와용품,267,26.31,KOSDAQ,"의료,정밀기기",수젠텍,"""253840""",,"
															8,430"
61.32,8.05,173.47,4.97,"
											
											
												
				526
			
											
										","
											
												
				0.22
			
											
										","
											
											
												
				85.24
			
											
										",건강관리장비와용품,57,10.83,KOSDAQ,제약,엘앤씨바이오,"""290650""",,"
															34,750"
3.35,0.86,7.76,12.36,"
											
											
												
				1,106
			
											
										","
											
												
				1.79
			
											
										","
											
											
												
				77.27
			
											
										","섬유,의류,신발,호화품",75,6.74,KOSDAQ,화학,디케이앤디,"""263020""",,"
															3,525"
44.38,2.01,166.97,1.21,"
											
											
												
				468
			
											
										","
											
												
				0.25
			
											
										","
											
											
												
				117.47
			
											
										",전기제품,8,1.60,KOSDAQ,일반전기전자,에스퓨얼셀,"""288620""",4.00,"
															20,550"
13.32,4.05,17.44,25.82,"
											
											
												
				607
			
											
										","
											
												
				1.08
			
											
										","
											
											
												
				12.57
			
											
										",건강관리장비와용품,191,31.56,KOSDAQ,"의료,정밀기기",엠아이텍,"""179290""",,"
															10,550"
-52.73,4.39,N/A,-6.82,"
											
											
												
				160
			
											
										","
											
										","
											
											
												
				41.95
			
											
										",제약,-20,-12.77,KOSDAQ,제약,옵티팜,"""153710""",,"
															8,680"
218.29,2.30,N/A,-6.45,"
											
											
												
				2,172
			
											
										","
											
												
				0.49
			
											
										","
											
											
												
				121.28
			
											
										",식품,-33,-1.54,KOSDAQ,소매,푸드나무,"""290720""",,"
															8,320"
1.68,0.48,2.54,21.12,"
											
											
												
				18,018
			
											
										","
											
												
				4.63
			
											
										","
											
											
												
				76.73
			
											
										",철강,"1,593",8.84,KOSPI,철강금속,세아제강,"""306200""",4.00,"
															142,700"
8.35,2.46,19.71,13.51,"
											
											
												
				1,105
			
											
										","
											
												
				0.98
			
											
										","
											
											
												
				9.59
			
											
										",핸드셋,143,12.91,KOSDAQ,기타제조,노바텍,"""285490""",4.00,"
															30,950"
7.33,0.94,10.68,9.34,"
											
											
												
				2,108
			
											
										","
											
												
				2.79
			
											
										","
											
											
												
				28.90
			
											
										",제약,243,11.53,KOSPI,의약품,하나제약,"""293480""",,"
															14,610"
4.26,0.64,8.36,8.57,"
											
											
												
				3,809
			
											
										","
											
												
				2.43
			
											
										","
											
											
												
				90.29
			
											
										","섬유,의류,신발,호화품",264,6.92,KOSDAQ,"섬유,의류",크리스에프앤씨,"""110790""",4.00,"
															19,050"
-4.31,0.41,N/A,-3.49,"
											
											
												
				840
			
											
										","
											
												
				-
			
											
										","
											
											
												
				19.25
			
											
										",건설,-33,-3.96,KOSPI,건설업,우진아이엔에스,"""010400""",,"
															5,740"
-5.53,5.97,N/A,-144.30,"
											
											
												
				62
			
											
										","
											
										","
											
											
												
				686.17
			
											
										",건강관리장비와용품,-136,-218.55,KOSDAQ,"의료,정밀기기",지티지웰니스,"""219750""",,"
															2,850"
-19.80,4.34,N/A,-42.27,"
											
											
												
				62
			
											
										","
											
										","
											
											
												
				206.88
			
											
										",전기제품,-71,-114.99,KOSDAQ,IT부품,명성티엔에스,"""257370""",,"
															9,210"
210.30,7.12,N/A,-1.94,"
											
											
												
				398
			
											
										","
											
										","
											
											
												
				58.66
			
											
										",광고,-13,-3.32,KOSDAQ,사업지원,엔피,"""291230""",,"
															5,210"
12.67,1.32,15.22,9.16,"
											
											
												
				223
			
											
										","
											
												
				1.41
			
											
										","
											
											
												
				52.57
			
											
										",창업투자,83,37.15,KOSDAQ,금융,나우IB,"""293580""",,"
															1,319"
59.70,4.95,75.75,6.73,"
											
											
												
				151
			
											
										","
											
												
				-
			
											
										","
											
											
												
				4.82
			
											
										",전자장비와기기,31,20.54,KOSDAQ,일반전기전자,슈프리마아이디,"""317770""",,"
															75,100"
-0.51,0.29,2.99,10.07,"
											
											
												
				1,686
			
											
										","
											
												
				-
			
											
										","
											
											
												
				23.21
			
											
										",식품,163,9.70,KOSDAQ,미분류,윙입푸드,"""900340""",,"
															1,020"
23.63,1.10,N/A,-13.58,"
											
											
												
				1,330
			
											
										","
											
												
				1.67
			
											
										","
											
											
												
				44.61
			
											
										",핸드셋,-93,-7.02,KOSDAQ,IT부품,액트로,"""290740""",,"
															7,500"
8.44,2.66,11.80,24.03,"
											
											
												
				1,414
			
											
										","
											
												
				-
			
											
										","
											
											
												
				32.84
			
											
										",반도체와반도체장비,279,19.72,KOSDAQ,"기계,장비",에이피티씨,"""089970""",,"
															13,690"
-39.82,2.35,N/A,-18.22,"
											
											
												
				101
			
											
										","
											
										","
											
											
												
				109.55
			
											
										",생물공학,-81,-80.06,KOSDAQ,제약,바이오솔루션,"""086820""",,"
															12,820"
20.02,4.87,28.61,18.86,"
											
											
												
				1,706
			
											
										","
											
												
				0.59
			
											
										","
											
											
												
				237.66
			
											
										",IT서비스,61,3.56,KOSDAQ,소프트웨어,오파스넷,"""173130""",,"
															14,640"
56.66,1.16,98.34,,,,,부동산,,,KOSPI,서비스업,신한알파리츠,"""293940""",4.00,"
															6,250"
14.68,1.08,51.91,2.15,"
											
											
												
				258
			
											
										","
											
												
				0.75
			
											
										","
											
											
												
				17.61
			
											
										",소프트웨어,8,3.07,KOSDAQ,"출판,매체복제",디지캡,"""197140""",,"
															5,200"
2.45,1.08,15.83,7.10,"
											
											
												
				125
			
											
										","
											
										","
											
											
												
				13.25
			
											
										",소프트웨어,19,15.17,KOSDAQ,소프트웨어,에스에스알,"""275630""",,"
															4,990"
-12.31,2.82,N/A,-34.90,"
											
											
												
				276
			
											
										","
											
										","
											
											
												
				41.45
			
											
										",반도체와반도체장비,-91,-32.83,KOSDAQ,반도체,지니틱스,"""303030""",,"
															1,728"
6.05,1.08,N/A,-13.55,"
											
											
												
				304
			
											
										","
											
												
				0.94
			
											
										","
											
											
												
				18.46
			
											
										",소프트웨어,-50,-16.45,KOSDAQ,소프트웨어,휴네시온,"""290270""",,"
															4,095"
5.74,1.01,14.32,7.11,"
											
											
												
				10,477
			
											
										","
											
												
				2.98
			
											
										","
											
											
												
				92.08
			
											
										",IT서비스,284,2.71,KOSPI,서비스업,롯데정보통신,"""286940""",4.00,"
															28,350"
14.46,0.85,N/A,-1.85,"
											
											
												
				613
			
											
										","
											
												
				-
			
											
										","
											
											
												
				131.47
			
											
										",제약,-9,-1.52,KOSDAQ,제약,한국유니온제약,"""080720""",,"
															5,710"
11.99,0.53,N/A,,"
											
											
												
				354
			
											
										","
											
												
				-
			
											
										","
											
											
												
				33.65
			
											
										",화학,-176,-49.80,KOSDAQ,화학,대유,"""290380""",,"
															2,300"
8.36,0.93,31.87,2.99,"
											
											
												
				1,431
			
											
										","
											
												
				1.00
			
											
										","
											
											
												
				29.49
			
											
										","섬유,의류,신발,호화품",18,1.29,KOSDAQ,"섬유,의류",그리티,"""204020""",,"
															3,200"
10.62,1.65,14.26,12.31,"
											
											
												
				271
			
											
										","
											
												
				-
			
											
										","
											
											
												
				50.89
			
											
										",제약,43,15.90,KOSDAQ,도매,더블유에스아이,"""299170""",,"
															2,075"
-12.82,5.13,N/A,-46.18,"
											
											
												
				93
			
											
										","
											
										","
											
											
												
				100.37
			
											
										",생물공학,-219,-234.84,KOSDAQ,"연구,개발",올릭스,"""226950""",,"
															20,250"
7.17,0.62,11.33,5.59,"
											
											
												
				14,876
			
											
										","
											
												
				4.98
			
											
										","
											
											
												
				56.24
			
											
										",건축자재,876,5.89,KOSPI,비금속광물,한일시멘트,"""300720""",4.00,"
															12,890"
9.88,0.84,80.60,1.07,"
											
											
												
				35,101
			
											
										","
											
												
				-
			
											
										","
											
											
												
				325.44
			
											
										",전기장비,291,0.83,KOSPI,전기전자,효성중공업,"""298040""",4.00,"
															88,300"
-56.85,2.81,N/A,-135.41,"
											
											
												
				28,786
			
											
										","
											
												
				-
			
											
										","
											
											
												
				2,631.81
			
											
										",화학,"-4,089",-14.20,KOSPI,화학,효성화학,"""298000""",,"
															101,300"
8.77,1.37,144.49,0.88,"
											
											
												
				88,827
			
											
										","
											
												
				2.86
			
											
										","
											
											
												
				185.04
			
											
										","섬유,의류,신발,호화품",192,0.22,KOSPI,화학,효성티앤씨,"""298020""",4.00,"
															387,000"
7.22,2.83,16.01,19.11,"
											
											
												
				38,414
			
											
										","
											
												
				4.50
			
											
										","
											
											
												
				267.04
			
											
										",화학,"1,602",4.17,KOSPI,화학,효성첨단소재,"""298050""",4.00,"
															448,000"
-8.42,1.36,N/A,-45.05,"
											
											
												
				594
			
											
										","
											
												
				-
			
											
										","
											
											
												
				143.98
			
											
										",제약,-425,-71.67,KOSDAQ,제약,아이큐어,"""175250""",,"
															3,275"
9.94,1.75,9.01,21.63,"
											
											
												
				287
			
											
										","
											
										","
											
											
												
				33.10
			
											
										",전자제품,61,21.17,KOSDAQ,통신장비,알로이스,"""297570""",,"
															1,584"
"9,582.62",4.65,N/A,-0.34,"
											
											
												
				259
			
											
										","
											
										","
											
											
												
				45.05
			
											
										",기계,-2,-0.87,KOSDAQ,소프트웨어,로보티즈,"""108490""",,"
															32,550"
-73.00,4.19,N/A,-66.32,"
											
											
												
				942
			
											
										","
											
										","
											
											
												
				484.77
			
											
										",생명과학도구및서비스,-299,-31.69,KOSDAQ,"연구,개발",EDGC,"""245620""",,"
															1,625"
5.48,0.85,16.76,5.36,"
											
											
												
				1,329
			
											
										","
											
												
				5.61
			
											
										","
											
											
												
				43.35
			
											
										",디스플레이장비및부품,93,6.98,KOSDAQ,IT부품,디아이티,"""110990""",,"
															8,220"
16.79,0.29,16.38,1.75,"
											
											
												
				32,983
			
											
										","
											
												
				6.00
			
											
										","
											
											
												
				152.81
			
											
										",건설,502,1.52,KOSPI,건설업,HDC현대산업개발,"""294870""",4.00,"
															12,520"
-74.35,3.09,N/A,-20.03,"
											
											
												
				529
			
											
										","
											
										","
											
											
												
				100.84
			
											
										",반도체와반도체장비,-81,-15.23,KOSDAQ,"기계,장비",네온테크,"""306620""",,"
															3,470"
6.96,0.81,40.70,1.89,"
											
											
												
				2,111
			
											
										","
											
										","
											
											
												
				56.21
			
											
										",전기제품,17,0.79,KOSDAQ,일반전기전자,파워넷,"""037030""",,"
															3,790"
"-1,350.86",37.27,N/A,,"
											
											
												
				1,581
			
											
										","
											
												
				-
			
											
										","
											
											
												
				540.22
			
											
										",식품,"-2,828",-178.85,KOSDAQ,"음식료,담배",카나리아바이오,"""016790""",,"
															33,700"
-569.71,6.23,N/A,-224.94,"
											
											
												
				161
			
											
										","
											
										","
											
											
												
				418.21
			
											
										",건강관리장비와용품,-921,-572.70,KOSDAQ,"의료,정밀기기",세종메디칼,"""258830""",,"
															3,030"
35.88,1.42,36.81,,,,,부동산,,,KOSPI,서비스업,이리츠코크렙,"""088260""",4.00,"
															5,420"
19.15,8.63,25.31,42.89,"
											
											
												
				1,165
			
											
										","
											
										","
											
											
												
				47.73
			
											
										",건강관리기술,270,23.18,KOSDAQ,"의료,정밀기기",제이시스메디칼,"""287410""",4.00,"
															9,630"
10.88,1.86,12.17,17.66,"
											
											
												
				747
			
											
										","
											
												
				1.04
			
											
										","
											
											
												
				110.04
			
											
										",반도체와반도체장비,100,13.39,KOSDAQ,반도체,네오셈,"""253590""",,"
															3,185"
-176.18,2.77,N/A,-27.13,"
											
											
												
				358
			
											
										","
											
										","
											
											
												
				297.51
			
											
										",백화점과일반상점,-143,-39.99,KOSDAQ,미분류,JTC,"""950170""",,"
															3,850"
-67.36,1.46,N/A,-27.95,"
											
											
												
				876
			
											
										","
											
										","
											
											
												
				97.28
			
											
										",건강관리기술,-264,-30.12,KOSDAQ,전문기술,케어랩스,"""263700""",,"
															6,790"
8.58,1.61,35.09,4.70,"
											
											
												
				6,104
			
											
										","
											
												
				1.48
			
											
										","
											
											
												
				34.45
			
											
										",화장품,167,2.73,KOSPI,화학,애경산업,"""018250""",4.00,"
															22,000"
18.52,1.51,24.91,6.49,"
											
											
												
				98
			
											
										","
											
												
				0.70
			
											
										","
											
											
												
				21.12
			
											
										",창업투자,35,35.74,KOSDAQ,금융,린드먼아시아,"""277070""",,"
															6,360"
7.44,1.61,25.56,6.54,"
											
											
												
				1,950
			
											
										","
											
												
				1.79
			
											
										","
											
											
												
				68.51
			
											
										",제약,66,3.39,KOSDAQ,제약,동구바이오제약,"""006620""",,"
															5,940"
7.24,1.05,11.83,9.47,"
											
											
												
				1,677
			
											
										","
											
												
				1.98
			
											
										","
											
											
												
				73.40
			
											
										",제약,80,4.79,KOSDAQ,제약,알리코제약,"""260660""",,"
															6,200"
17.08,1.95,87.87,,"
											
											
												
				198
			
											
										","
											
										","
											
											
												
				68.56
			
											
										",건강관리장비와용품,8,4.21,KOSDAQ,"의료,정밀기기",오스테오닉,"""226400""",,"
															4,280"
-152.02,1.68,N/A,-2.59,"
											
											
												
				240
			
											
										","
											
										","
											
											
												
				75.77
			
											
										",생물공학,-6,-2.51,KOSDAQ,농업,아시아종묘,"""154030""",,"
															3,510"
-69.02,9.50,N/A,-222.35,"
											
											
												
				5,258
			
											
										","
											
										","
											
											
												
				1,654.96
			
											
										",항공사,"-1,187",-22.57,KOSPI,운수창고업,티웨이항공,"""091810""",3.40,"
															2,940"
55.21,1.34,N/A,-19.59,"
											
											
												
				2,793
			
											
										","
											
												
				-
			
											
										","
											
											
												
				101.38
			
											
										",IT서비스,-499,-17.85,KOSDAQ,인터넷,카페24,"""042000""",,"
															8,890"
10.83,1.84,41.04,4.73,"
											
											
												
				173
			
											
										","
											
												
				-
			
											
										","
											
											
												
				8.58
			
											
										",소프트웨어,19,11.03,KOSDAQ,소프트웨어,링크제니시스,"""219420""",,"
															6,900"
24.15,0.65,18.96,4.28,"
											
											
												
				899
			
											
										","
											
												
				-
			
											
										","
											
											
												
				158.01
			
											
										",건축자재,24,2.68,KOSDAQ,비금속,SG,"""255220""",,"
															1,289"
-23.09,2.08,N/A,-17.68,"
											
											
												
				380
			
											
										","
											
												
				-
			
											
										","
											
											
												
				56.39
			
											
										","섬유,의류,신발,호화품",-59,-15.53,KOSDAQ,"섬유,의류",배럴,"""267790""",,"
															8,020"
2.87,1.12,6.36,,"
											
											
												
				1,928
			
											
										","
											
												
				4.26
			
											
										","
											
											
												
				65.69
			
											
										",반도체와반도체장비,169,8.74,KOSDAQ,반도체,씨앤지하이테크,"""264660""",,"
															12,620"
2.57,0.80,4.91,17.66,"
											
											
												
				9,381
			
											
										","
											
												
				2.38
			
											
										","
											
											
												
				27.99
			
											
										",가정용기기와용품,"1,146",12.21,KOSPI,서비스업,쿠쿠홈시스,"""284740""",,"
															25,100"
0.78,0.72,N/A,-18.16,"
											
											
												
				266
			
											
										","
											
												
				-
			
											
										","
											
											
												
				22.71
			
											
										",제약,-251,-94.20,KOSDAQ,제약,엔지켐생명과학,"""183490""",,"
															1,711"
29.30,6.01,47.18,13.35,"
											
											
												
				22,840
			
											
										","
											
												
				0.22
			
											
										","
											
											
												
				37.84
			
											
										",제약,"5,426",23.76,KOSPI,의약품,셀트리온,"""068270""",4.00,"
															173,500"
-7.38,5.06,N/A,-83.12,"
											
											
												
				1
			
											
										","
											
												
				-
			
											
										","
											
											
												
				30.30
			
											
										",제약,-159,"-12,239.19",KOSDAQ,"연구,개발",카이노스메드,"""284620""",,"
															4,735"
7.57,1.70,10.99,16.52,"
											
											
												
				315
			
											
										","
											
												
				1.62
			
											
										","
											
											
												
				13.85
			
											
										",창업투자,107,34.00,KOSDAQ,금융,SV인베스트먼트,"""289080""",,"
															2,210"
